GEO_ID,PopTot_10E,PopTot_10M,PopTot_10C,LFTot_10E,LFTot_10M,LFTot_10C,LF2554_10E,LF2554_10M,LF2554_10C,LFO65_10E,LFO65_10M,LFO65_10C,PopTot_18E,PopTot_18M,PopTot_18C,PopFB_18E,PopFB_18M,PopFB_18C,PopFBP_18E,PopFBP_18M,PopFBP_18C,LFTot_18E,LFTot_18M,LFTot_18C,LF2554_18E,LF2554_18M,LF2554_18C,LFO65_18E,LFO65_18M,LFO65_18C,HouTot_18E,HouTot_18M,HouTot_18C,HouO_18E,HouO_18M,HouO_18C,HouR_18E,HouR_18M,HouR_18C,HouV_18E,HouV_18M,HouV_18C,Hou1U_18E,Hou1U_18M,Hou1U_18C,Hou24U_18E,Hou24U_18M,Hou24U_18C,Hou5U_18E,Hou5U_18M,Hou5U_18C,PopTot_1018E,PopTot_1018M,PopTot_1018C,LFTot_1018E,LFTot_1018M,LFTot_1018C,LF2554_1018E,LF2554_1018M,LF2554_1018C,LFO65_1018E,LFO65_1018M,LFO65_1018C
1600000US3639672,16981.0,657.0,2.3519939771770666,8317.0,394.0,2.8798085585132878,5638.0,449.1792515243775,4.843158846390564,454.0,112.4055158788927,15.051017752218405,16707.0,646.0,2.350542689730366,1205.0,318.0,16.042578415669258,0.07212545639552284,0.018828520849434458,15.869444580282332,8498.0,528.0,3.777037472074602,5412.0,472.63305005045936,5.30884929864805,669.0,155.99358961188116,14.174727930530182,6608.0,144.0,1.324727510910603,4877.0,227.0,2.8294837189387816,1194.0,251.0,12.779194859810705,537.0,174.0,19.697407074086023,5547.0,293.9557789872484,3.2214985069532744,515.0,162.1141573089778,19.13585236922452,521.0,145.49914089093448,16.976837959609412,-274.0,921.3929671969502,204.42237419229917,181.0,658.8019429236681,221.26381397627773,-226.0,652.0306741250752,175.38550020848243,215.0,192.2732430682959,54.36438624960653
1600000US3639694,4974.0,20.0,0.24443214135999597,1695.0,212.0,7.6032672530507215,715.0,128.10932830984635,10.892029528756039,262.0,94.53570753953238,21.934547794503903,5187.0,15.0,0.17579604845642283,1453.0,270.0,11.296196737909407,0.2801233853865433,0.05204690621885666,11.29482874995908,2159.0,234.0,6.588663275663759,949.0,182.38420984284795,11.683020030225254,336.0,94.847245611035,17.16008930580312,1499.0,135.0,5.474774469707262,1264.0,125.0,6.011696356431072,42.0,32.0,46.31639889998552,193.0,79.0,24.883065341669685,1499.0,136.06616037795732,5.5180114150247,0.0,24.041630560342615,0.0,0.0,29.444863728670914,0.0,213.0,25.0,7.135008633360446,464.0,315.75306807693886,41.36792108753522,234.0,222.88113423975568,57.90173128614441,74.0,133.91415160467545,110.00916093376772
1600000US3640530,11018.0,28.0,0.1544860827350216,6044.0,346.0,3.4800520599695446,4044.0,352.13207749365864,5.293324757359902,304.0,155.52170266557656,31.099364634773746,11130.0,33.0,0.18024070326645308,1324.0,276.0,12.672292674863863,0.11895777178796046,0.024795335240047192,12.671010809177552,5899.0,304.0,3.1327755824875783,3826.0,314.7999364675921,5.001770583729499,441.0,117.16654812701448,16.150989823765343,4058.0,138.0,2.0672887508033213,3296.0,163.0,3.00631510608788,598.0,113.0,11.487125270659035,164.0,91.0,33.73118837571354,3538.0,188.4728097100481,3.238358863817212,69.0,40.0,35.240738293467246,444.0,123.59207094308275,16.921612166691684,112.0,43.278170016764804,23.49010530653756,-145.0,460.5778978631085,193.09418210380818,-218.0,472.3303928395885,131.71143940202128,137.0,194.71774444051061,86.4010580349702
1600000US3640838,21506.0,841.0,2.3772258932758428,10554.0,527.0,3.0354817286463653,7355.0,491.2809786669946,4.06051734685785,440.0,120.17071190602142,16.60275102321379,20780.0,846.0,2.4749071909803386,2575.0,465.0,10.977661049960162,0.1239172281039461,0.021801179861637585,10.695039809362388,10946.0,549.0,3.048954886019626,7161.0,454.4755218930938,3.858077265813716,537.0,120.34949106664307,13.623982279877861,7164.0,95.0,0.8061245097490153,4999.0,200.0,2.4320973617215844,1771.0,182.0,6.247221788387376,394.0,133.0,20.52057457608813,5904.0,168.07438829280326,1.7305704678380254,383.0,120.96693763173474,19.200034542800754,852.0,141.1169727566461,10.068708189323608,-726.0,1192.8943792306175,99.88481492716198,392.0,761.0059132490364,118.01468786815899,-194.0,669.2570507659968,209.71298554382125,97.0,170.07351351694948,106.58572589035782
1600000US3640937,2897.0,14.0,0.2937741904684964,1163.0,146.0,7.631453086164855,677.0,126.43575443678897,11.35312274667777,103.0,179.52437160452615,105.954715144171,3102.0,26.0,0.5095251813223747,1165.0,163.0,8.505420248640046,0.37556415215989686,0.05245237147698572,8.490144739377211,1267.0,137.0,6.5732182140518125,703.0,108.90821823902914,9.417582331824024,152.0,62.53798845501828,25.01119359103275,844.0,81.0,5.834137628026909,747.0,59.0,4.801373681148098,19.0,17.0,54.391297392417215,78.0,51.0,39.7474865559972,840.0,81.88406438373708,5.925898421170726,0.0,16.97056274847714,0.0,4.0,18.0,273.5562310030395,205.0,29.5296461204668,8.7566598325945,104.0,200.21238722916223,117.02851720198868,26.0,166.87420411795227,390.1664814541788,49.0,190.10523401526848,235.84794245427517
1600000US3641003,5570.0,511.0,5.576989189808625,3209.0,309.0,5.853597547172135,1944.0,294.1819165074563,9.199279413469434,185.0,156.3457706495446,51.37460630889497,6317.0,527.0,5.071469710959908,1599.0,432.0,16.423638634328828,0.25312648409054933,0.06504482219488468,15.62101472254074,3402.0,433.0,7.737268797721347,2022.0,311.86054575723426,9.375908945587422,154.0,73.51190379795642,29.01823858127992,1593.0,71.0,2.7094221107924676,1336.0,123.0,5.596709316928453,154.0,96.0,37.89523546362452,103.0,73.0,43.08436863694042,1514.0,89.05054744357274,3.5755661422899037,57.0,58.0,61.8567695835333,22.0,36.0416425818802,99.59005963492731,747.0,734.0640299047488,59.73755446546054,193.0,531.949245699249,167.5509853061559,78.0,428.71902220452034,334.12752100734184,-31.0,172.7657373439537,338.78956239622255
1600000US3641432,2147.0,265.0,7.503224262879002,924.0,107.0,7.0395663100830275,516.0,144.18044250174847,16.98598554484443,60.0,20.346989949375804,20.614984751140632,1827.0,168.0,5.589910212067219,216.0,57.0,16.041877744005404,0.11822660098522167,0.029243297376238278,15.036447232462944,882.0,111.0,7.650476604015467,403.0,65.75712889109438,9.919091448044586,160.0,39.331920878594275,14.943738935636123,737.0,48.0,3.9592037051548004,546.0,51.0,5.678212365142456,86.0,34.0,24.03336396409133,105.0,35.0,20.263424518743665,724.0,49.36598018878993,4.144988176861906,13.0,13.92838827718412,65.13157950518644,0.0,20.784609690826528,0.0,-320.0,313.765836253726,59.6059719326987,-42.0,154.17522498767434,223.1512881570044,-113.0,158.46766231632242,85.25037647810335,100.0,44.28317965096906,26.919866049221312
1600000US3641465,1075.0,290.0,16.399236587262315,645.0,214.0,20.169176032609972,304.0,161.07451691686057,32.20974982340037,15.0,276.08150970320344,1118.871366578332,1080.0,567.0,31.914893617021278,103.0,98.0,57.839289403015904,0.09537037037037037,0.07567650073307446,48.23715335775986,577.0,319.0,33.60848746003066,442.0,239.13176284216198,32.88888072207869,65.0,81.54140052758476,76.26036991123193,827.0,197.0,14.480875321133624,378.0,148.0,23.801482768048118,30.0,47.0,95.23809523809523,419.0,174.0,25.244648207122182,827.0,197.36514383244068,14.507715942005984,0.0,16.97056274847714,0.0,0.0,20.784609690826528,0.0,5.0,636.8586970435435,7742.962881988372,-68.0,384.1314879048579,343.4037975190935,138.0,288.3210016630769,127.00806205148535,50.0,287.8714991102801,349.99574359912475
1600000US3641487,1884.0,189.0,6.098387315354384,825.0,79.0,5.821129225384545,472.0,69.38299503480663,8.936040780331595,65.0,21.142374511865974,19.77308815699413,1993.0,186.0,5.673352173336159,178.0,82.0,28.004508042758104,0.08931259407927747,0.040290852109067014,27.423813480881993,798.0,112.0,8.531968218418386,498.0,83.6719785830358,10.213739893682424,74.0,23.366642891095847,19.195467749195636,627.0,48.0,4.65380084641003,548.0,49.0,5.435626650100947,35.0,21.0,36.474164133738604,44.0,28.0,38.684719535783366,627.0,49.47726750741192,4.797028112584354,0.0,16.97056274847714,0.0,0.0,20.784609690826528,0.0,109.0,265.1735280905694,147.88964506877633,-27.0,137.05838172107534,308.5857969629074,26.0,108.69682608061747,254.1426843128769,9.0,31.511902513177464,212.8463526725935
1600000US3641553,6445.0,22.0,0.2075075280429918,2645.0,199.0,4.573634948086945,1726.0,252.49554451514584,8.892974057245201,313.0,107.29398864801327,20.838437446811085,6535.0,17.0,0.15813843159233773,643.0,254.0,24.013576179288766,0.09839326702371844,0.03886679300819681,24.013055473116246,2718.0,331.0,7.4030833506668365,1412.0,293.2524509701496,12.62528095999335,724.0,212.73927705057193,17.862539845385474,2392.0,290.0,7.370058248874161,1866.0,253.0,8.242196789778374,296.0,151.0,31.011254415509736,230.0,127.0,33.566803224527554,1683.0,227.63567382991621,8.222242949065704,95.0,57.271284253105414,36.64775828066256,614.0,158.67892109539943,15.710317623773495,90.0,27.80287754891569,18.779383687210867,73.0,386.21496604870197,321.61799229604196,-314.0,386.976743487254,74.91854170856563,411.0,238.2645588416372,35.24128396773193
1600000US3642081,53479.0,1160.0,1.3185870589432855,29350.0,833.0,1.7253253108122801,19930.0,820.5077696158642,2.502704052682456,1336.0,226.58331800907143,10.309926560666119,51539.0,1069.0,1.2608859782225295,7191.0,785.0,6.6361235908276095,0.1395254079434991,0.01495372428463612,6.5152362092759555,29074.0,773.0,1.616250996043426,17662.0,790.4606252053293,2.7206611732341384,1910.0,261.0785322465254,8.30944261514427,16790.0,209.0,0.7567103736302727,15209.0,298.0,1.1911040515324374,1182.0,205.0,10.543152351122973,399.0,162.0,24.68176520328176,15715.0,306.9218141481638,1.1872644634070357,438.0,155.32224567009067,21.55726439190166,608.0,160.41820345584225,16.039254064933836,-1940.0,1577.453961293324,49.42982362339247,-276.0,1136.4057374019194,250.29860741859818,-2268.0,1139.3248000460624,30.537859904849345,574.0,345.6906131210392,36.61084832308221
1600000US3642279,2611.0,310.0,7.217535351371739,1152.0,190.0,10.026173590003378,595.0,125.29565036345036,12.801272035294154,245.0,161.07141273360708,39.965613233324746,3009.0,290.0,5.858816660454301,282.0,121.0,26.08376985923387,0.09371884346959122,0.03918516009122982,25.417264160579133,1661.0,191.0,6.990332479975992,808.0,155.14831613652788,11.672659133326905,266.0,81.22807396460905,18.5634467547156,1332.0,112.0,5.111494473196601,1088.0,108.0,6.034328625067048,115.0,59.0,31.18805338971851,129.0,86.0,40.52684903748733,1012.0,110.5350623105628,6.639779323531771,74.0,39.59797974644666,32.52935163595388,246.0,74.72616676907762,18.46595170610068,398.0,424.4997055358225,64.83782217101044,509.0,269.40861159213154,32.17568408072704,213.0,199.42417105255822,56.915727286430126,21.0,180.39401320442983,522.2000671716017
1600000US3642554,27386.0,26.0,0.05771368993142503,14693.0,433.0,1.7914781494485825,9909.0,600.4947959807812,3.683948220482876,502.0,152.41062955056645,18.456342357084303,27053.0,49.0,0.1101069531754452,4560.0,631.0,8.411987415346879,0.16855801574686727,0.02332258689287809,8.411266773489988,15896.0,519.0,1.9847856049121722,9890.0,638.9945226682307,3.927669548426188,842.0,196.71298889498883,14.202181005926606,9544.0,362.0,2.3057501076441347,7060.0,390.0,3.3581029301600696,1779.0,294.0,10.046284668652003,705.0,234.0,20.177197180366036,7966.0,379.2888081660201,2.894435150041324,1265.0,256.3298656028985,12.318073241606427,313.0,150.5988047761336,29.24901769834693,-333.0,55.47071299343465,10.12636581750772,1203.0,675.9067983087609,34.15507827739471,-19.0,876.8739932282175,2805.5478906677886,340.0,248.84734276258607,44.49264129493761
1600000US3643005,3667.0,21.0,0.3481308275649989,1391.0,128.0,5.593928839106806,846.0,128.15615474880636,9.20880343391798,131.0,182.28549037155975,84.58919713754831,3676.0,24.0,0.3968897076576562,313.0,80.0,15.537450110218787,0.0851468988030468,0.021755684374674025,15.532380193888287,1719.0,124.0,4.385104084335453,880.0,105.79224924350555,7.308113376865539,239.0,56.39148871948674,14.343322282429764,1470.0,98.0,4.052684903748734,1153.0,73.0,3.848820441981668,81.0,42.0,31.520882584712375,236.0,76.0,19.57652877234558,1470.0,98.73196037757987,4.082954340201388,0.0,16.97056274847714,0.0,0.0,20.784609690826528,0.0,9.0,31.89043743820395,215.40315729958763,328.0,178.2133552795637,33.02938603298312,34.0,166.18062462272792,297.1225185459108,108.0,190.80880482828877,107.40110594860337
1600000US3643192,3091.0,286.0,5.624722820149488,1706.0,200.0,7.126644027694138,977.0,154.89351180730586,9.637685726562353,226.0,90.43782394551519,24.3262834401687,3173.0,256.0,4.904604484839312,484.0,149.0,18.714361074128966,0.15253703120075637,0.0453173640077835,18.060237131891917,1753.0,196.0,6.796858880217499,1129.0,195.0692184841063,10.503375690034558,144.0,62.20128616033595,26.258563897473802,1350.0,47.0,2.1164021164021163,851.0,95.0,6.78622325245822,395.0,106.0,16.31333923281136,104.0,77.0,45.00818330605565,1116.0,104.23531071570709,5.677861158267536,234.0,112.53888216967503,29.236194157294843,0.0,20.784609690826528,0.0,82.0,383.83850770864564,284.55668152468354,47.0,280.0285699709942,362.19177387440243,152.0,249.08633041578176,99.61859319140208,-82.0,109.76338187209795,81.37251232270589
1600000US3643335,33442.0,36.0,0.06544016051744261,18811.0,786.0,2.5400645906755392,12811.0,824.9981818161783,3.9147502268362095,929.0,187.28320800328044,12.255110276650084,33509.0,30.0,0.054424429457367585,4621.0,715.0,9.40598259958995,0.1379032498731684,0.02133719391703031,9.405825144306435,19588.0,653.0,2.0265493481835226,12245.0,807.8285709233116,4.01046303086707,1243.0,251.79753771631684,12.314433788061379,16492.0,534.0,1.9683486586846564,8123.0,444.0,3.3227725543477247,6243.0,380.0,3.7001928482088386,2126.0,308.0,8.806869358099318,6715.0,467.61629569552,4.233287049096361,3732.0,350.3512523168713,5.706845784863536,6032.0,401.2306070079899,4.043587261132016,67.0,46.861498055439924,42.518258000671345,777.0,1021.863493819013,79.9476979747539,-566.0,1154.6466992114947,124.01287757220132,314.0,313.8104523434489,60.75357720625112
1600000US3643874,19380.0,32.0,0.10037609668727514,10054.0,440.0,2.660405844911641,7157.0,506.6142516747826,4.303090533295417,395.0,126.02380727465743,19.39499169322572,19552.0,27.0,0.08394728856476254,2949.0,489.0,10.080177609018977,0.1508285597381342,0.025009361826904237,10.07982804824121,10815.0,360.0,2.0235319907760667,6728.0,539.7286355197397,4.876672324520849,742.0,197.101496696499,16.148051081567026,7508.0,304.0,2.4614069207637486,5255.0,307.0,3.551401328594275,1913.0,290.0,9.215462274598533,340.0,172.0,30.75272662256392,4561.0,295.16944286290885,3.934100236149205,1592.0,265.5484889808262,10.139927944464961,1355.0,162.5084613181726,7.290726065486271,172.0,41.86884283091664,14.79778144868758,761.0,568.5068161420758,45.413514943309735,-429.0,740.2465805392146,104.8946203497516,347.0,233.94657509782016,40.98465791855858
1600000US3644787,8520.0,22.0,0.15697018993392983,4616.0,266.0,3.503079022087835,3142.0,345.20139049546134,6.678830986699687,235.0,151.02648774304458,39.06783618781468,8535.0,29.0,0.20655160317875793,1049.0,237.0,13.734313472666107,0.12290568248388986,0.0277648736767894,13.732760210557892,4532.0,261.0,3.500940290859729,2498.0,325.7376244771242,7.927013330472869,383.0,121.40016474453401,19.26879693104891,3175.0,175.0,3.3506449991623386,3007.0,173.0,3.4974118141762434,101.0,51.0,30.696078726413678,67.0,76.0,68.95613119811279,3011.0,194.74342094150447,3.931752186087779,22.0,39.81205847478876,110.0084511599579,133.0,88.86506625215557,40.617531481662624,15.0,36.40054944640259,147.51995722959512,-84.0,372.6620452903676,269.69318663364277,-644.0,474.6251152225301,44.802159302849795,148.0,193.77048278827195,79.59027470150002
1600000US3644792,450.0,274.0,37.0145221209051,401.0,290.0,43.963040726451354,248.0,268.5479473017807,65.82702894935305,12.0,275.7625790421898,1396.9735513788746,458.0,244.0,32.38608460200953,145.0,108.0,45.27827271774447,0.3165938864628821,0.16479446462336178,31.642748054711117,228.0,132.0,35.19436890097584,129.0,87.01723967122837,41.00621553272937,26.0,38.17066936798463,89.24636279631665,188.0,77.0,24.898143956541425,151.0,68.0,27.375752329958335,0.0,12.0,0.0,37.0,58.0,95.29286125030805,188.0,77.92945527847606,25.198685662056537,0.0,16.97056274847714,0.0,0.0,20.784609690826528,0.0,8.0,366.8950803703969,2787.9565377689732,-173.0,318.62831010442244,111.96244008096787,-119.0,282.2941728056036,144.20789906035787,14.0,278.391810224367,1208.8224499538298
1600000US3644897,8207.0,625.0,4.629453024569804,3815.0,379.0,6.039191003358205,2589.0,286.7507628586191,6.732969222338115,273.0,158.22452401571636,35.23264504842432,8138.0,350.0,2.614474778161815,1802.0,241.0,8.130108727553647,0.22143032686163677,0.028041130218276377,7.698258865236975,3894.0,258.0,4.0277068766069855,2394.0,229.8434249657797,5.836359514941855,312.0,78.26876771739798,15.249935257851682,2980.0,63.0,1.2851635013565617,2094.0,127.0,3.6868981574218425,650.0,124.0,11.596913724573298,236.0,97.0,24.985832775230538,2416.0,133.29666162361306,3.3539488924800485,205.0,91.98369420718001,27.276653334474016,344.0,92.41753080449618,16.331648194757932,-69.0,716.3274390947201,631.0976953391657,79.0,458.48118827275783,352.79996019603544,-195.0,367.4969387627603,114.5653304536701,39.0,176.52478579508318,275.1535902035433
1600000US3644908,3686.0,202.0,3.331425734769035,1665.0,190.0,6.937028213623958,1089.0,193.37528280522307,10.794615556237872,176.0,144.15269681833914,49.79023791735946,3594.0,293.0,4.955912674450663,1290.0,173.0,8.152494050564313,0.3589315525876461,0.038220413059550255,6.473182278269768,1918.0,176.0,5.578252422261031,1216.0,152.51229458637098,7.624394826146366,212.0,71.30217387990355,20.44565403449663,1124.0,41.0,2.2174388040973945,1089.0,48.0,2.6794610933875926,27.0,21.0,47.28132387706856,8.0,12.0,91.1854103343465,1106.0,45.60701700396552,2.5067477755467835,18.0,20.518284528683193,69.29511830017964,0.0,20.784609690826528,0.0,-92.0,355.88340787398334,235.15488824764327,253.0,258.9903473104741,62.22962079615413,127.0,246.2803280816395,117.8854213826865,36.0,160.82288394379702,271.56853080681697
1600000US3645106,6433.0,28.0,0.26459313843843746,3593.0,330.0,5.583298155735104,2566.0,386.58634223159,9.1584916201719,238.0,88.54942122905152,22.61740983092425,6620.0,30.0,0.2754846233666058,2344.0,406.0,10.529373320746496,0.3540785498489426,0.06130831080364649,10.525768891151689,3263.0,317.0,5.905766692407364,2048.0,312.13298447937217,9.264965582238203,236.0,115.63304026099115,29.78544131188273,2798.0,230.0,4.997056082177673,874.0,204.0,14.189034102369707,1583.0,219.0,8.410025210874661,341.0,154.0,27.453671928620455,939.0,208.58571379651102,13.503708840906933,1504.0,274.19153889206723,11.082565595779734,355.0,120.02083152519816,20.552392058769325,187.0,41.036569057366385,13.340236678109449,-330.0,457.5904282215702,84.29408275243074,-518.0,496.86617916698657,58.31009836370734,-2.0,145.64340012510007,4426.851067632221
1600000US3645139,13514.0,688.0,3.0948429929470866,6808.0,553.0,4.937870340275521,4958.0,430.1302128425763,5.273846975292473,264.0,168.86088949191284,38.882953277128316,14405.0,931.0,3.9288958473343327,882.0,315.0,21.710811984368217,0.0612287400208261,0.021506366357256595,21.3523566484214,6919.0,639.0,5.6142484177527985,4319.0,476.6592074008432,6.709016811992013,494.0,161.21724473517094,19.838948197232558,5175.0,163.0,1.9147467806117202,3983.0,230.0,3.5103597584567234,943.0,196.0,12.635093973511427,249.0,146.0,35.644096141404525,4164.0,262.25178741049604,3.8286162097249257,180.0,116.55899793666725,39.36474094450093,794.0,206.06309713289278,15.776614665683567,891.0,1157.6290424829535,78.9815781921173,111.0,845.062127893565,462.80682816811253,-639.0,642.0404971650931,61.07952653653297,230.0,233.46305917639305,61.705579272206435
1600000US3645986,22759.0,697.0,1.8617171522779123,11387.0,447.0,2.386339885802692,7649.0,435.36766071907545,3.460075721355597,635.0,156.58543993615754,14.990349178963458,21861.0,787.0,2.188460971078807,1094.0,257.0,14.280713257725196,0.05004345638351402,0.011617233319976019,14.112030673415967,11455.0,542.0,2.876327216715601,6790.0,459.54216346272295,4.1142406226098895,682.0,148.12832274754211,13.203462259895543,7611.0,94.0,0.7507930251327964,6809.0,208.0,1.8570093845933395,382.0,128.0,20.36951574659049,420.0,151.0,21.85555073093067,7264.0,154.72879499304582,1.2948796495943338,250.0,102.9271587094485,25.027880537251917,97.0,97.78036612735708,61.2793320135099,-898.0,1051.274464638041,71.1662163563773,68.0,702.5475072904322,628.0596346240231,-859.0,633.027645525849,44.79851424932851,47.0,215.54813847491238,278.7921340941762
1600000US3645997,16965.0,32.0,0.11466482486291729,8332.0,306.0,2.232576057153947,5607.0,356.764628291539,3.867989896384827,507.0,119.81235328629515,14.365731226212377,17120.0,21.0,0.0745675084509843,1010.0,213.0,12.820126997502182,0.05899532710280374,0.012441378327680988,12.819910136922477,8944.0,320.0,2.1749650646236494,5427.0,333.09908435779283,3.7311930089257963,620.0,120.41179344233687,11.806235262509743,5982.0,139.0,1.4125456409756119,5521.0,136.0,1.4974600984690123,148.0,74.0,30.395136778115507,313.0,127.0,24.665702049972325,5872.0,152.50573759698355,1.5788258697914535,55.0,47.50789408087881,52.509415950128556,48.0,34.11744421846396,43.20851598083075,155.0,38.27531841800928,15.011400497307296,612.0,442.7595284124329,43.979530803626844,-180.0,488.0942531929668,164.84101762680405,113.0,169.8646520027048,91.38158108653458
1600000US3646074,14485.0,847.0,3.554667704668806,7398.0,559.0,4.593371575822267,5346.0,492.61851365940356,5.601648747515724,77.0,219.5267637441959,173.3128833886203,14678.0,1023.0,4.236847652815391,1981.0,816.0,25.04031459963882,0.13496389153835672,0.054791834680756386,24.679272218112867,7229.0,648.0,5.449176547854155,4655.0,512.5729216413993,6.693758995509606,315.0,139.31259813814398,26.885241113165243,4574.0,214.0,2.844144849373291,3224.0,306.0,5.769796435547979,855.0,254.0,18.059332728985584,495.0,203.0,24.930152589727054,4379.0,252.03571175529868,3.498817050364009,125.0,102.44998779892558,49.82370227303371,49.0,64.83054835492293,80.42993406726993,193.0,1328.1332764448002,418.329456964833,-169.0,855.7949520767227,307.83437422950044,-691.0,710.9177167577132,62.54252167535822,238.0,260.0,66.40954254042043
1600000US3646085,12869.0,758.0,3.5806222205006684,6367.0,375.0,3.5803914847788008,4604.0,470.1446585892474,6.207693832893392,75.0,217.67866225241278,176.43660567571447,11953.0,708.0,3.600728995048235,1095.0,367.0,20.37445698186007,0.09160880113778967,0.030220308417966777,20.053758949630502,6200.0,539.0,5.284831846259437,3867.0,476.4157847930734,7.489383471444895,236.0,95.16301802696255,24.512652111422014,4915.0,118.0,1.4594612979929316,2963.0,297.0,6.093388878231727,1154.0,300.0,15.803364009418805,798.0,214.0,16.302153560192274,4691.0,155.59562975867928,2.016350649580932,88.0,77.62087348130012,53.62038787047535,136.0,72.18725649309579,32.26678727565519,-916.0,1037.2212878648413,68.83511553236892,-167.0,656.6170878068891,239.0175592184224,-737.0,669.3339973436281,55.20895088060346,161.0,237.57104200638594,89.70191697271459
1600000US3646107,766.0,172.0,13.650035315498343,328.0,74.0,13.714878790125287,194.0,182.94534703019914,57.32627676188361,42.0,124.65552534885889,180.42484491078145,897.0,142.0,9.623432380139134,42.0,17.0,24.605586915617312,0.046822742474916385,0.01744243502790509,22.645627760936268,370.0,68.0,11.172266491415428,211.0,47.36032094485847,13.644771876534803,42.0,19.87460691435179,28.766256932047753,313.0,37.0,7.186070675976189,224.0,33.0,8.955709943551888,49.0,21.0,26.052974381241857,40.0,21.0,31.914893617021278,305.0,37.33630940518894,7.441588401054151,8.0,13.892443989449804,105.56568381040886,0.0,20.784609690826528,0.0,131.0,223.0425968284982,103.50244638088968,42.0,100.4987562112089,145.4606400509609,17.0,188.97618897628345,675.7596602048399,0.0,126.22994890278613,0.0
1600000US3646140,4146.0,465.0,6.818011867739367,2110.0,339.0,9.766778547659863,1308.0,274.1733028578822,12.742408319989321,181.0,158.25612152457168,53.15156309075607,4704.0,720.0,9.304633707586378,298.0,177.0,36.10697456192244,0.06335034013605442,0.03635671683645164,34.887496378831216,2909.0,602.0,12.580180364678947,1346.0,348.1019965469891,15.72155690606363,336.0,146.19165502859593,26.449496133412204,2654.0,248.0,5.680477709851277,1705.0,241.0,8.592642772464323,235.0,195.0,50.44299295091509,714.0,233.0,19.83772232297174,2494.0,250.185930859431,6.098184112616322,57.0,91.7877987534291,97.89132272535498,17.0,31.89043743820395,114.03696562919346,558.0,857.1026776296992,93.37545920947578,799.0,690.8871108943921,52.56472649279624,38.0,443.1094672877121,708.861729783574,155.0,215.4460489310491,84.49693065243615
1600000US3646404,24638.0,954.0,2.353840448601525,13559.0,724.0,3.2459737484114792,8965.0,598.5616091932392,4.058753370118778,560.0,160.70469812671936,17.445147430169275,24247.0,1094.0,2.7427953672832395,2812.0,587.0,12.689861514049644,0.11597311007547326,0.02363692947468567,12.389901485442403,13319.0,777.0,3.546365534438883,8483.0,619.3884080284357,4.438617324249326,600.0,145.53350129781114,14.745035592483397,8328.0,114.0,0.832143514098263,6854.0,282.0,2.5011463587477594,1102.0,209.0,11.529189812388637,372.0,173.0,28.270745497924633,7304.0,316.09650425147066,2.6308314572310016,213.0,135.1184665395519,38.5628570114451,774.0,202.08414089185723,15.871770292237633,-391.0,1451.534360599156,225.67562879051545,-240.0,1062.0287190090482,269.00423480472347,-482.0,861.3466201245582,108.6338105064458,40.0,216.80867141329932,329.49646111443667
1600000US3646514,19050.0,638.0,2.035915723300545,8304.0,356.0,2.606134078277726,5442.0,405.4516000708346,4.529127835743772,800.0,164.21023110634732,12.477981087108459,17872.0,943.0,3.2075440892751694,2482.0,565.0,13.838237131051779,0.13887645478961505,0.030752736551841756,13.461369462672659,8552.0,584.0,4.151253479518113,4965.0,516.4774922491782,6.32362699687084,1042.0,200.31724838365767,11.686507031932843,7504.0,125.0,1.0126311559873233,5786.0,296.0,3.109906839378565,895.0,221.0,15.01078263232073,823.0,312.0,23.045644410138603,5845.0,316.9384798348096,3.296283471283846,651.0,191.4001044931794,17.872910462106876,1008.0,241.7519389787805,14.57953026117989,-1178.0,1138.5486375205935,58.75439994223343,248.0,683.953214774227,167.65202832979386,-477.0,656.6125189181212,83.68061770540565,242.0,259.02123465075215,65.06599880699142
1600000US3646668,21326.0,484.0,1.3796535872276003,11576.0,402.0,2.111065132135873,7250.0,437.9577605203497,3.6722168369801884,683.0,152.75470532851025,13.595900913501605,19966.0,563.0,1.7141602730721253,2312.0,434.0,11.411322977250975,0.11579685465290995,0.021490308875577388,11.281841456489154,10978.0,427.0,2.3644968854536925,6554.0,425.2528659515418,3.9443451406416634,1002.0,167.93153366774212,10.188227415548363,7331.0,75.0,0.6219165893762549,6536.0,180.0,1.6741507405326774,370.0,114.0,18.72997617678469,425.0,172.0,24.602181298051136,7099.0,171.35343591536179,1.4673365606557178,179.0,109.9317970379817,37.333988907636716,53.0,44.56455991031439,51.11493939360484,-1360.0,742.445284179245,33.186361710139685,-598.0,586.4580121372715,59.61696151683641,-696.0,610.448196000283,53.31797819937489,319.0,227.01321547434193,43.2608008450309
