GEOID18,GEO_ID,,,,,
0600000US3402903520,0600000US3402903520,,,,,
0600000US3402903940,0600000US3402903940,,,,,
0600000US3402904180,0600000US3402904180,,,,,
0600000US3402905305,0600000US3402905305,,,,,
0600000US3402907420,0600000US3402907420,,,,,
0600000US3402918670,0600000US3402918670,,,,,
0600000US3402930390,0600000US3402930390,,,,,
0600000US3402934530,0600000US3402934530,,,,,
0600000US3402934680,0600000US3402934680,,,,,
0600000US3402937380,0600000US3402937380,,,,,
0600000US3402937770,0600000US3402937770,,,,,
0600000US3402938550,0600000US3402938550,,,,,
0600000US3402939390,0600000US3402939390,,,,,
0600000US3402940560,0600000US3402940560,,,,,
0600000US3402941250,0600000US3402941250,,,,,
0600000US3402943140,0600000US3402943140,,,,,
0600000US3402943380,0600000US3402943380,,,,,
0600000US3402954300,0600000US3402954300,,,,,
0600000US3402954450,0600000US3402954450,,,,,
0600000US3402958590,0600000US3402958590,,,,,
0600000US3402959790,0600000US3402959790,,,,,
0600000US3402959880,0600000US3402959880,,,,,
0600000US3402959910,0600000US3402959910,,,,,
0600000US3402966450,0600000US3402966450,,,,,
0600000US3402966480,0600000US3402966480,,,,,
0600000US3402967110,0600000US3402967110,,,,,
0600000US3402969510,0600000US3402969510,,,,,
0600000US3402970320,0600000US3402970320,,,,,
0600000US3402971640,0600000US3402971640,,,,,
0600000US3402973125,0600000US3402973125,,,,,
0600000US3402974210,0600000US3402974210,,,,,
0600000US3403106340,0600000US3403106340,,,,,
0600000US3403113690,0600000US3403113690,,,,,
0600000US3403129070,0600000US3403129070,,,,,
0600000US3403130570,0600000US3403130570,,,,,
0600000US3403140620,0600000US3403140620,,,,,
0600000US3403153040,0600000US3403153040,,,,,
0600000US3403156550,0600000US3403156550,,,,,
0600000US3403157000,0600000US3403157000,,,,,
0600000US3403160090,0600000US3403160090,,,,,
0600000US3403161170,0600000US3403161170,,,,,
0600000US3403163150,0600000US3403163150,,,,,
0600000US3403173140,0600000US3403173140,,,,,
0600000US3403176730,0600000US3403176730,,,,,
0600000US3403177840,0600000US3403177840,,,,,
0600000US3403179460,0600000US3403179460,,,,,
0600000US3403182423,0600000US3403182423,,,,,
0600000US3403504450,0600000US3403504450,,,,,
0600000US3403505560,0600000US3403505560,,,,,
0600000US3403505590,0600000US3403505590,,,,,
0600000US3403506790,0600000US3403506790,,,,,
0600000US3403507180,0600000US3403507180,,,,,
0600000US3403507720,0600000US3403507720,,,,,
0600000US3403522890,0600000US3403522890,,,,,
0600000US3403524900,0600000US3403524900,,,,,
0600000US3403527510,0600000US3403527510,,,,,
0600000US3403531890,0600000US3403531890,,,,,
0600000US3403543620,0600000US3403543620,,,,,
0600000US3403546590,0600000US3403546590,,,,,
0600000US3403547580,0600000US3403547580,,,,,
0600000US3403553280,0600000US3403553280,,,,,
0600000US3403557300,0600000US3403557300,,,,,
0600000US3403561980,0600000US3403561980,,,,,
0600000US3403564320,0600000US3403564320,,,,,
0600000US3403568460,0600000US3403568460,,,,,
0600000US3403568730,0600000US3403568730,,,,,
0600000US3403576940,0600000US3403576940,,,,,
0600000US3403577600,0600000US3403577600,,,,,
0600000US3403701330,0600000US3403701330,,,,,
0600000US3403701360,0600000US3403701360,,,,,
0600000US3403707300,0600000US3403707300,,,,,
0600000US3403709160,0600000US3403709160,,,,,
0600000US3403724810,0600000US3403724810,,,,,
0600000US3403724930,0600000US3403724930,,,,,
0600000US3403725140,0600000US3403725140,,,,,
0600000US3403727420,0600000US3403727420,,,,,
0600000US3403729220,0600000US3403729220,,,,,
0600000US3403729490,0600000US3403729490,,,,,
0600000US3403729850,0600000US3403729850,,,,,
0600000US3403732910,0600000US3403732910,,,,,
0600000US3403737440,0600000US3403737440,,,,,
0600000US3403747430,0600000US3403747430,,,,,
0600000US3403751930,0600000US3403751930,,,,,
0600000US3403754660,0600000US3403754660,,,,,
0600000US3403765700,0600000US3403765700,,,,,
0600000US3403769690,0600000US3403769690,,,,,
0600000US3403770380,0600000US3403770380,,,,,
0600000US3403770890,0600000US3403770890,,,,,
0600000US3403771670,0600000US3403771670,,,,,
0600000US3403775740,0600000US3403775740,,,,,
0600000US3403776640,0600000US3403776640,,,,,
0600000US3403776790,0600000US3403776790,,,,,
0600000US3403905320,0600000US3403905320,,,,,
0600000US3403913150,0600000US3403913150,,,,,
0600000US3403915640,0600000US3403915640,,,,,
0600000US3403921000,0600000US3403921000,,,,,
0600000US3403922860,0600000US3403922860,,,,,
0600000US3403925800,0600000US3403925800,,,,,
0600000US3403931980,0600000US3403931980,,,,,
0600000US3403936690,0600000US3403936690,,,,,
0600000US3403940350,0600000US3403940350,,,,,
0600000US3403948510,0600000US3403948510,,,,,
0600000US3403951810,0600000US3403951810,,,,,
0600000US3403959190,0600000US3403959190,,,,,
0600000US3403961530,0600000US3403961530,,,,,
0600000US3403964620,0600000US3403964620,,,,,
0600000US3403964650,0600000US3403964650,,,,,
0600000US3403966060,0600000US3403966060,,,,,
0600000US3403970020,0600000US3403970020,,,,,
0600000US3403971430,0600000US3403971430,,,,,
0600000US3403974480,0600000US3403974480,,,,,
0600000US3403979040,0600000US3403979040,,,,,
0600000US3403981650,0600000US3403981650,,,,,
0600000US3404100670,0600000US3404100670,,,,,
0600000US3404101030,0600000US3404101030,,,,,
0600000US3404104990,0600000US3404104990,,,,,
0600000US3404106160,0600000US3404106160,,,,,
0600000US3404124960,0600000US3404124960,,,,,
0600000US3404125320,0600000US3404125320,,,,,
0600000US3404128260,0600000US3404128260,,,,,
0600000US3404128710,0600000US3404128710,,,,,
0600000US3404129820,0600000US3404129820,,,,,
0600000US3404130090,0600000US3404130090,,,,,
0600000US3404133060,0600000US3404133060,,,,,
0600000US3404133930,0600000US3404133930,,,,,
0600000US3404137320,0600000US3404137320,,,,,
0600000US3404140110,0600000US3404140110,,,,,
0600000US3404141490,0600000US3404141490,,,,,
0600000US3404143320,0600000US3404143320,,,,,
0600000US3404155530,0600000US3404155530,,,,,
0600000US3404158350,0600000US3404158350,,,,,
0600000US3404159820,0600000US3404159820,,,,,
0600000US3404177270,0600000US3404177270,,,,,
0600000US3404177300,0600000US3404177300,,,,,
0600000US3404180570,0600000US3404180570,,,,,
0600000US3602701693,0600000US3602701693,,,,,
0600000US3602705100,0600000US3602705100,,,,,
0600000US3602705452,0600000US3602705452,,,,,
0600000US3602716408,0600000US3602716408,,,,,
0600000US3602720819,0600000US3602720819,,,,,
0600000US3602721996,0600000US3602721996,,,,,
0600000US3602725978,0600000US3602725978,,,,,
0600000US3602737209,0600000US3602737209,,,,,
0600000US3602740299,0600000US3602740299,,,,,
0600000US3602747207,0600000US3602747207,,,,,
0600000US3602751891,0600000US3602751891,,,,,
0600000US3602756825,0600000US3602756825,,,,,
0600000US3602758156,0600000US3602758156,,,,,
0600000US3602758695,0600000US3602758695,,,,,
0600000US3602759641,0600000US3602759641,,,,,
0600000US3602759652,0600000US3602759652,,,,,
0600000US3602760905,0600000US3602760905,,,,,
0600000US3602761357,0600000US3602761357,,,,,
0600000US3602770662,0600000US3602770662,,,,,
0600000US3602776166,0600000US3602776166,,,,,
0600000US3602778157,0600000US3602778157,,,,,
0600000US3602778388,0600000US3602778388,,,,,
0600000US3605934000,0600000US3605934000,,,,,
0600000US3605953000,0600000US3605953000,,,,,
0600000US3605956000,0600000US3605956000,,,,,
0600000US3607107003,0600000US3607107003,,,,,
0600000US3607115308,0600000US3607115308,,,,,
0600000US3607118300,0600000US3607118300,,,,,
0600000US3607118916,0600000US3607118916,,,,,
0600000US3607119961,0600000US3607119961,,,,,
0600000US3607129553,0600000US3607129553,,,,,
0600000US3607130631,0600000US3607130631,,,,,
0600000US3607131907,0600000US3607131907,,,,,
0600000US3607134550,0600000US3607134550,,,,,
0600000US3607147042,0600000US3607147042,,,,,
0600000US3607147713,0600000US3607147713,,,,,
0600000US3607147999,0600000US3607147999,,,,,
0600000US3607148153,0600000US3607148153,,,,,
0600000US3607148857,0600000US3607148857,,,,,
0600000US3607150034,0600000US3607150034,,,,,
0600000US3607150045,0600000US3607150045,,,,,
0600000US3607150848,0600000US3607150848,,,,,
0600000US3607159388,0600000US3607159388,,,,,
0600000US3607175781,0600000US3607175781,,,,,
0600000US3607177992,0600000US3607177992,,,,,
0600000US3607178366,0600000US3607178366,,,,,
0600000US3607178839,0600000US3607178839,,,,,
0600000US3607182755,0600000US3607182755,,,,,
0600000US3607912529,0600000US3607912529,,,,,
0600000US3607939331,0600000US3607939331,,,,,
0600000US3607956748,0600000US3607956748,,,,,
0600000US3607957584,0600000US3607957584,,,,,
0600000US3607960147,0600000US3607960147,,,,,
0600000US3607968924,0600000US3607968924,,,,,
0600000US3608715968,0600000US3608715968,,,,,
0600000US3608732765,0600000US3608732765,,,,,
0600000US3608755211,0600000US3608755211,,,,,
0600000US3608760510,0600000US3608760510,,,,,
0600000US3608771674,0600000US3608771674,,,,,
0600000US3610304000,0600000US3610304000,,,,,
0600000US3610310000,0600000US3610310000,,,,,
0600000US3610322194,0600000US3610322194,,,,,
0600000US3610337000,0600000US3610337000,,,,,
0600000US3610338000,0600000US3610338000,,,,,
0600000US3610361984,0600000US3610361984,,,,,
0600000US3610366839,0600000US3610366839,,,,,
0600000US3610368000,0600000US3610368000,,,,,
0600000US3610368473,0600000US3610368473,,,,,
0600000US3610369463,0600000US3610369463,,,,,
0600000US3610506310,0600000US3610506310,,,,,
0600000US3610511759,0600000US3610511759,,,,,
0600000US3610516661,0600000US3610516661,,,,,
0600000US3610520104,0600000US3610520104,,,,,
0600000US3610525241,0600000US3610525241,,,,,
0600000US3610526528,0600000US3610526528,,,,,
0600000US3610527573,0600000US3610527573,,,,,
0600000US3610534473,0600000US3610534473,,,,,
0600000US3610542235,0600000US3610542235,,,,,
0600000US3610543786,0600000US3610543786,,,,,
0600000US3610544809,0600000US3610544809,,,,,
0600000US3610549847,0600000US3610549847,,,,,
0600000US3610563176,0600000US3610563176,,,,,
0600000US3610573627,0600000US3610573627,,,,,
0600000US3610575759,0600000US3610575759,,,,,
0600000US3611120247,0600000US3611120247,,,,,
0600000US3611124691,0600000US3611124691,,,,,
0600000US3611128255,0600000US3611128255,,,,,
0600000US3611132116,0600000US3611132116,,,,,
0600000US3611137143,0600000US3611137143,,,,,
0600000US3611139727,0600000US3611139727,,,,,
0600000US3611139738,0600000US3611139738,,,,,
0600000US3611142994,0600000US3611142994,,,,,
0600000US3611145458,0600000US3611145458,,,,,
0600000US3611145722,0600000US3611145722,,,,,
0600000US3611150562,0600000US3611150562,,,,,
0600000US3611154749,0600000US3611154749,,,,,
0600000US3611158552,0600000US3611158552,,,,,
0600000US3611163011,0600000US3611163011,,,,,
0600000US3611163737,0600000US3611163737,,,,,
0600000US3611165299,0600000US3611165299,,,,,
0600000US3611166597,0600000US3611166597,,,,,
0600000US3611166674,0600000US3611166674,,,,,
0600000US3611175935,0600000US3611175935,,,,,
0600000US3611178828,0600000US3611178828,,,,,
0600000US3611183052,0600000US3611183052,,,,,
0600000US3611905320,0600000US3611905320,,,,,
0600000US3611918410,0600000US3611918410,,,,,
0600000US3611921820,0600000US3611921820,,,,,
0600000US3611930367,0600000US3611930367,,,,,
0600000US3611932413,0600000US3611932413,,,,,
0600000US3611942136,0600000US3611942136,,,,,
0600000US3611944842,0600000US3611944842,,,,,
0600000US3611948895,0600000US3611948895,,,,,
0600000US3611949011,0600000US3611949011,,,,,
0600000US3611949121,0600000US3611949121,,,,,
0600000US3611950078,0600000US3611950078,,,,,
0600000US3611950617,0600000US3611950617,,,,,
0600000US3611951693,0600000US3611951693,,,,,
0600000US3611953517,0600000US3611953517,,,,,
0600000US3611955541,0600000US3611955541,,,,,
0600000US3611956979,0600000US3611956979,,,,,
0600000US3611957012,0600000US3611957012,,,,,
0600000US3611959685,0600000US3611959685,,,,,
0600000US3611964309,0600000US3611964309,,,,,
0600000US3611964320,0600000US3611964320,,,,,
0600000US3611965442,0600000US3611965442,,,,,
0600000US3611968308,0600000US3611968308,,,,,
0600000US3611981677,0600000US3611981677,,,,,
0600000US3611984000,0600000US3611984000,,,,,
0600000US3611984077,0600000US3611984077,,,,,
0600000US3402160900,0600000US3402160915,,,,,
