GEO_ID,PopTot_10E,PopTot_18E,PopTot_1018E,PopP_1018E,LFTot_10E,LFTot_10M,LFTot_10C,LF2554_10E,LF2554_10M,LF2554_10C,LFO65_10E,LFO65_10M,LFO65_10C,PopFB_18E,PopFB_18M,PopFB_18C,PopFBP_18E,PopFBP_18M,PopFBP_18C,LFTot_18E,LFTot_18M,LFTot_18C,LF2554_18E,LF2554_18M,LF2554_18C,LFO65_18E,LFO65_18M,LFO65_18C,HouTot_18E,HouTot_18M,HouTot_18C,HouO_18E,HouO_18M,HouO_18C,HouR_18E,HouR_18M,HouR_18C,HouV_18E,HouV_18M,HouV_18C,Hou1U_18E,Hou1U_18M,Hou1U_18C,Hou24U_18E,Hou24U_18M,Hou24U_18C,Hou5U_18E,Hou5U_18M,Hou5U_18C,LFTot_1018E,LFTot_1018M,LFTot_1018C,LF2554_1018E,LF2554_1018M,LF2554_1018C,LFO65_1018E,LFO65_1018M,LFO65_1018C
0500000US36059,1339532.0,1358343.0,18811.0,0.01404296425915917,690926.0,2501.0,0.22004740618262122,458642.0,1766.4608685164808,0.23413389838587453,38564.0,1049.471771892889,1.6543324370633539,301379.0,3576.0,0.7213044646013227,0.22216349541930938,0.0,0.0,715209.0,2936.0,0.2495497723897409,440136.0,1650.084240273811,0.227904721170435,53287.0,1254.258346593715,1.4308688422995839,473454.0,611.0,0.07845082551389818,356619.0,4256.0,0.7254896801777784,90504.0,4067.0,2.7317471333111407,26331.0,3151.0,7.274700997899202,373742.0,5186.586256874554,0.8436140368981606,38634.0,3694.3883120213554,5.813088888303584,60165.0,3915.4321600558987,3.9561238610597944,24283.0,3856.8247302671143,9.655208599076502,-18506.0,2417.2633286425375,7.940457095300194,14723.0,1635.4066772518693,6.7524838202695046
0500000US36061,1585873.0,1628701.0,42828.0,0.027005945621118462,921446.0,4237.0,0.279526297859832,652929.0,2964.2569051956343,0.2759840475117345,45227.0,1311.5342160996029,1.7628523619751886,473160.0,4920.0,0.6321078406810731,0.289841223169656,0.0,0.0,951766.0,5007.0,0.3198022409878569,681743.0,3064.7368565669713,0.2732792150246789,62151.0,2020.108165420852,1.9758801626540128,886282.0,2603.0,0.1785403314823829,180208.0,7327.0,2.4716457335218442,572050.0,10750.0,1.142374688802523,134024.0,8940.0,4.054983029850662,14364.0,2484.87283376836,10.516297641132383,28612.0,3546.0222785538162,7.53402992974193,842380.0,11351.504437738638,0.8191802512463521,30320.0,6559.132412141105,13.150773536464353,28814.0,4263.734396042981,8.99540432798515,16924.0,2408.5180090669865,8.651292167117168
0500000US36071,372813.0,381951.0,9138.0,0.024510947847848654,189079.0,1536.0,0.4938351703910578,126708.0,1016.4679040678068,0.4876674081305896,6428.0,472.2816956012587,4.4664177771003635,40267.0,1408.0,2.1256290552356334,0.10646252118436812,0.0,0.0,187618.0,1810.0,0.5864596954278273,116462.0,984.4140389084259,0.5138396963630837,10451.0,594.3475414267313,3.457138037585335,144234.0,930.0,0.3919669038319317,86175.0,2675.0,1.8870203859926653,42084.0,2508.0,3.622802159467431,15975.0,2282.0,8.683781174041888,103295.0,3035.938899253409,1.7866843137191304,18140.0,2179.8607753707574,7.305090013742347,20372.0,2439.6897343719756,7.280061179304975,-1461.0,2373.8989026493946,98.77478691779145,-10246.0,1415.0187277912614,8.395410457702592,4023.0,759.1435964295556,11.471177453495827
0500000US36079,99710.0,98892.0,-818.0,-0.008203790993882258,52259.0,1032.0,1.2004738381911326,35158.0,654.8740336889225,1.132316162831277,2517.0,276.92778842145833,6.688325790012918,12885.0,913.0,4.30745205718579,0.13005955385081255,0.0,0.0,53932.0,869.0,0.9795065586361482,32809.0,569.2776124177026,1.0547880699902523,3760.0,367.1225953275009,5.935500797508584,38679.0,287.0,0.4510666902101475,30027.0,1341.0,2.7148818343126444,5398.0,1205.0,13.570262992822963,3254.0,1005.0,18.775115219425984,33197.0,1480.5137621785216,2.711113552628161,2735.0,898.9822022709905,19.98148957887989,2360.0,721.1303626945686,18.575301702502927,1673.0,1349.1423201426899,49.02255272430502,-2349.0,867.719424699021,22.455896635806248,1243.0,459.85649935604914,22.489784708338693
0500000US36081,2230722.0,2278906.0,48184.0,0.02160018146591104,1165731.0,4077.0,0.2126064634883638,829712.0,2796.991598128246,0.20492638937932173,39144.0,1212.6347347820777,1.883210638953355,1087233.0,6776.0,0.3788653339413182,0.47301581500735473,0.0,0.0,1206521.0,3951.0,0.1990701950655386,842354.0,2634.6128747882485,0.19013245900553186,55023.0,1483.0981086900488,1.6385500561219286,865809.0,1210.0,0.08495664864079666,356970.0,5944.0,1.0122346023986248,431140.0,6279.0,0.8853322068459768,77699.0,4636.0,3.6271214327943335,234176.0,5495.802762108553,1.426667776884347,265396.0,7878.199032773925,1.8045406650166598,364339.0,8000.192122693054,1.3348388935604347,40790.0,5677.352375887902,8.461088600278096,12642.0,3842.440240263991,18.476743658370353,15879.0,1915.740848862392,7.33411488539524
0500000US36085,468730.0,476179.0,7449.0,0.015891878053463614,222151.0,1924.0,0.526490928792526,155311.0,1289.581715130918,0.5047551379871488,7474.0,535.5931291568255,4.356282156312709,108846.0,2882.0,1.6095912425726049,0.22958399159672727,0.0,0.0,222440.0,2304.0,0.6296564928679924,148457.0,1341.566994227273,0.549345767279997,11372.0,693.1918926242574,3.705533308089177,181186.0,571.0,0.1915779707074934,115872.0,2867.0,1.5041227758709117,51569.0,2873.0,3.3867334237051656,13745.0,2113.0,9.345205385545006,107587.0,4517.751763875479,2.552681695605747,48140.0,3351.531739369329,4.232250337944583,24849.0,2369.5404617773465,5.796813267093357,289.0,3001.6981860273695,631.3981102486027,-6854.0,1860.8661961570476,16.504605356861678,3898.0,875.9994292235583,13.661427639200186
0500000US36087,311687.0,325695.0,14008.0,0.04494252246644871,149048.0,1515.0,0.6179033897649748,97211.0,871.7063725819606,0.5451159729862588,8801.0,509.1139361675341,3.5165521475870842,67277.0,1597.0,1.4430201535339107,0.20784649320637902,0.0,0.0,157093.0,1417.0,0.5483364480223774,95335.0,871.3810876992914,0.5556353353224529,11727.0,625.0559974914248,3.2401573356754967,106723.0,333.0,0.1896794607931273,68477.0,2059.0,1.8278717416399617,31025.0,1882.0,3.687584039736559,7221.0,1631.0,13.730637885363905,68276.0,2818.9936147497747,2.5099213924938084,15450.0,2203.795135669375,8.671152696390456,21793.0,2431.7493703093664,6.7832198155966985,8045.0,2074.394851516943,15.674708575183613,-1876.0,1232.5489848277837,39.939760106149144,2926.0,806.1587932907511,16.748671761416897
0500000US36103,1493350.0,1481093.0,-12257.0,-0.008207720895972144,773746.0,3822.0,0.30027996982461286,528218.0,2226.9535244364665,0.2562902323425282,33971.0,1018.9558381009454,1.823396548228639,230963.0,3957.0,1.0414963109329463,0.15522739752174372,0.0,0.0,782446.0,3576.0,0.2778287808194841,488212.0,2137.0479638978627,0.26609696264765625,48382.0,1273.292582244945,1.5998471413292126,576845.0,834.0,0.08789031394204103,394961.0,5587.0,0.8599210007030128,101823.0,5284.0,3.1546488069603593,80061.0,4419.0,3.3553442855445823,484213.0,5358.7080532531345,0.6727562631842519,35975.0,3565.7785966041133,6.025424776331271,51561.0,3884.768718984439,4.580131361489365,8700.0,5234.067252147225,36.57245747928047,-40006.0,3086.4698281369933,4.689980132367673,14411.0,1630.8111478647672,6.879290527878029
0500000US36105,77547.0,75498.0,-2049.0,-0.026422685597121746,37623.0,692.0,1.1181157616594066,24254.0,579.2659147576353,1.451873234102294,2050.0,236.56711521257557,7.015112023502872,7069.0,658.0,5.65850898288301,0.09398891119650052,0.0,0.0,35615.0,781.0,1.333067630139447,22154.0,533.2269685602932,1.4631675221783884,2683.0,290.99828178186897,6.593315376039138,50941.0,420.0,0.5012056083236887,18877.0,1333.0,4.2927072442896606,10023.0,1552.0,9.413000554651353,22041.0,1639.0,4.520450903255869,36689.0,1698.9649790387086,2.8150275515336847,4669.0,1090.4696236026018,14.19788963880112,3686.0,1055.2284112930242,17.403044977430817,-2008.0,1043.4677762154422,31.589985838271296,-2100.0,787.3245836375237,22.79127467470035,633.0,375.02533247768747,36.01562804397331
0500000US36111,182493.0,178599.0,-3894.0,-0.021337804737715967,96182.0,1097.0,0.693341062685174,61391.0,779.6031041497974,0.7719744908301386,5174.0,394.05710246105195,4.62984906366121,14071.0,817.0,3.529646329005808,0.07847609911713692,0.0,0.0,92559.0,991.0,0.6508622726501466,54938.0,755.4674049884615,0.8359436130194862,7305.0,453.69923958499203,3.775564803097284,85431.0,683.0,0.48600340437201683,46491.0,1851.0,2.4203135306313817,22663.0,1654.0,4.436619708864938,16277.0,2020.0,7.544163702376766,60904.0,1932.1244783915968,1.9285166095185091,11287.0,1760.2514024990862,9.48047880620703,8093.0,1465.2375234070414,11.006078076457245,-3623.0,1478.3402855905672,24.805053924992336,-6453.0,1085.5929255480619,10.226792331438988,2131.0,600.9359366854341,17.14268417685474
0500000US36119,949113.0,967612.0,18499.0,0.019490829859036805,483490.0,2770.0,0.34827826377124627,325225.0,1728.6170773193235,0.3231089399775976,28520.0,930.640639559653,1.9836570498379062,247664.0,4073.0,0.9997366762812879,0.2556360089387551,0.0,0.0,509611.0,2296.0,0.2738843315491745,318577.0,1623.5384196254797,0.3098005965844486,37658.0,1081.067527955585,1.7451375738801431,375864.0,1371.0,0.22173835495177163,213450.0,4334.0,1.2343173838964872,139048.0,4954.0,2.1658349289279126,23366.0,2835.0,7.375692267906997,184708.0,4675.899271797886,1.5389111237952597,59245.0,4438.6108187134405,4.554382072398287,131689.0,5283.663596407326,2.439044684101942,26121.0,3597.8488017147133,8.373117907821115,-6648.0,2371.4961522212093,21.685303825372525,9138.0,1426.4638095654582,9.489508120108077
